data_transacao,loja_id,id_conta,valor_realizado,descricao_sistema
2023-10-17 00:00:00,Loja_Centro,100,808.66,Transação padrão - Vendas Comida
2023-10-17 00:00:00,Loja_Centro,100,777.85,Transação padrão - Vendas Comida
2023-10-17 00:00:00,Loja_Centro,100,1130.24,Transação padrão - Vendas Comida
2023-10-17 00:00:00,Loja_Centro,101,1048.95,Transação padrão - Vendas Bebida
2023-10-17 00:00:00,Loja_Centro,101,166.17,Transação padrão - Vendas Bebida
2023-10-17 00:00:00,Loja_Centro,101,853.26,
2023-10-17 00:00:00,Loja_Centro,200,444.78,Transação padrão - CMV - Comida
2023-10-17 00:00:00,Loja_Centro,200,803.86,Transação padrão - CMV - Comida
2023-10-17 00:00:00,Loja_Centro,201,764.25,Transação padrão - CMV - Bebida
2023-10-17 00:00:00,Loja_Centro,201,479.67,
2023-10-17 00:00:00,Loja_Centro,201,418.14,Transação padrão - CMV - Bebida
2023-10-17 00:00:00,Loja_Centro,300,426.45,Transação padrão - Salários
2023-10-17 00:00:00,Loja_Centro,301,551.92,Transação padrão - Horas Extras
2023-10-17 00:00:00,Loja_Centro,301,81.99,Transação padrão - Horas Extras
2023-10-17 00:00:00,Loja_Centro,301,167.65,Transação padrão - Horas Extras
2023-10-17 00:00:00,Loja_Centro,400,249.45,Transação padrão - Marketing e Publicidade
2023-10-17 00:00:00,Loja_Centro,400,503.26,Transação padrão - Marketing e Publicidade
2023-10-17 00:00:00,Loja_Centro,400,1070.26,
2023-10-17 00:00:00,Loja_Centro,401,490.94,
2023-10-18 00:00:00,Loja_Centro,100,82.29,
2023-10-18 00:00:00,Loja_Centro,101,178.45,Transação padrão - Vendas Bebida
2023-10-18 00:00:00,Loja_Centro,101,870.63,Transação padrão - Vendas Bebida
2023-10-18 00:00:00,Loja_Centro,101,934.99,Transação padrão - Vendas Bebida
2023-10-18 00:00:00,Loja_Centro,200,704.94,Transação padrão - CMV - Comida
2023-10-18 00:00:00,Loja_Centro,201,323.48,Transação padrão - CMV - Bebida
2023-10-18 00:00:00,Loja_Centro,300,675.11,
2023-10-18 00:00:00,Loja_Centro,301,510.35,Transação padrão - Horas Extras
2023-10-18 00:00:00,Loja_Centro,301,161.75,Transação padrão - Horas Extras
2023-10-18 00:00:00,Loja_Centro,400,701.43,Transação padrão - Marketing e Publicidade
2023-10-18 00:00:00,Loja_Centro,400,812.55,Transação padrão - Marketing e Publicidade
2023-10-18 00:00:00,Loja_Centro,401,121.09,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-18 00:00:00,Loja_Centro,401,872.14,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-18 00:00:00,Loja_Centro,401,1164.24,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-19 00:00:00,Loja_Centro,100,233.12,Transação padrão - Vendas Comida
2023-10-19 00:00:00,Loja_Centro,100,1014.95,Transação padrão - Vendas Comida
2023-10-19 00:00:00,Loja_Centro,101,728.18,Transação padrão - Vendas Bebida
2023-10-19 00:00:00,Loja_Centro,101,334.27,Transação padrão - Vendas Bebida
2023-10-19 00:00:00,Loja_Centro,200,560.62,Transação padrão - CMV - Comida
2023-10-19 00:00:00,Loja_Centro,200,872.55,
2023-10-19 00:00:00,Loja_Centro,200,190.45,Transação padrão - CMV - Comida
2023-10-19 00:00:00,Loja_Centro,201,747.07,Transação padrão - CMV - Bebida
2023-10-19 00:00:00,Loja_Centro,201,473.46,Transação padrão - CMV - Bebida
2023-10-19 00:00:00,Loja_Centro,201,486.08,Transação padrão - CMV - Bebida
2023-10-19 00:00:00,Loja_Centro,300,663.33,Transação padrão - Salários
2023-10-19 00:00:00,Loja_Centro,300,615.94,Transação padrão - Salários
2023-10-19 00:00:00,Loja_Centro,301,729.23,Transação padrão - Horas Extras
2023-10-19 00:00:00,Loja_Centro,301,78.06,Transação padrão - Horas Extras
2023-10-19 00:00:00,Loja_Centro,400,515.92,Transação padrão - Marketing e Publicidade
2023-10-19 00:00:00,Loja_Centro,400,860.5,Transação padrão - Marketing e Publicidade
2023-10-19 00:00:00,Loja_Centro,401,916.23,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-19 00:00:00,Loja_Centro,401,263.05,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-20 00:00:00,Loja_Centro,100,262.73,Transação padrão - Vendas Comida
2023-10-20 00:00:00,Loja_Centro,100,1185.22,Transação padrão - Vendas Comida
2023-10-20 00:00:00,Loja_Centro,101,1086.28,Transação padrão - Vendas Bebida
2023-10-20 00:00:00,Loja_Centro,200,501.32,Transação padrão - CMV - Comida
2023-10-20 00:00:00,Loja_Centro,200,1194.06,Transação padrão - CMV - Comida
2023-10-20 00:00:00,Loja_Centro,200,810.73,Transação padrão - CMV - Comida
2023-10-20 00:00:00,Loja_Centro,201,1126.8,Transação padrão - CMV - Bebida
2023-10-20 00:00:00,Loja_Centro,201,1148.25,Transação padrão - CMV - Bebida
2023-10-20 00:00:00,Loja_Centro,201,837.74,Transação padrão - CMV - Bebida
2023-10-20 00:00:00,Loja_Centro,300,809.51,Transação padrão - Salários
2023-10-20 00:00:00,Loja_Centro,301,653.68,Transação padrão - Horas Extras
2023-10-20 00:00:00,Loja_Centro,301,917.94,Transação padrão - Horas Extras
2023-10-20 00:00:00,Loja_Centro,301,571.53,Transação padrão - Horas Extras
2023-10-20 00:00:00,Loja_Centro,400,175.01,Transação padrão - Marketing e Publicidade
2023-10-20 00:00:00,Loja_Centro,400,803.55,Transação padrão - Marketing e Publicidade
2023-10-20 00:00:00,Loja_Centro,400,769.39,Transação padrão - Marketing e Publicidade
2023-10-20 00:00:00,Loja_Centro,401,1045.71,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-21 00:00:00,Loja_Centro,100,1025.39,Transação padrão - Vendas Comida
2023-10-21 00:00:00,Loja_Centro,101,89.04,Transação padrão - Vendas Bebida
2023-10-21 00:00:00,Loja_Centro,101,597.1,Transação padrão - Vendas Bebida
2023-10-21 00:00:00,Loja_Centro,200,1031.6,Transação padrão - CMV - Comida
2023-10-21 00:00:00,Loja_Centro,200,289.22,Transação padrão - CMV - Comida
2023-10-21 00:00:00,Loja_Centro,200,841.88,Transação padrão - CMV - Comida
2023-10-21 00:00:00,Loja_Centro,201,903.94,Transação padrão - CMV - Bebida
2023-10-21 00:00:00,Loja_Centro,201,282.42,Transação padrão - CMV - Bebida
2023-10-21 00:00:00,Loja_Centro,300,975.01,Transação padrão - Salários
2023-10-21 00:00:00,Loja_Centro,300,782.06,Transação padrão - Salários
2023-10-21 00:00:00,Loja_Centro,300,949.04,Transação padrão - Salários
2023-10-21 00:00:00,Loja_Centro,301,1138.97,Transação padrão - Horas Extras
2023-10-21 00:00:00,Loja_Centro,400,1160.41,Transação padrão - Marketing e Publicidade
2023-10-21 00:00:00,Loja_Centro,400,553.6,Transação padrão - Marketing e Publicidade
2023-10-21 00:00:00,Loja_Centro,400,749.52,Transação padrão - Marketing e Publicidade
2023-10-21 00:00:00,Loja_Centro,401,416.87,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-21 00:00:00,Loja_Centro,401,950.93,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-22 00:00:00,Loja_Centro,100,1009.48,Transação padrão - Vendas Comida
2023-10-22 00:00:00,Loja_Centro,100,169.09,Transação padrão - Vendas Comida
2023-10-22 00:00:00,Loja_Centro,100,126.01,Transação padrão - Vendas Comida
2023-10-22 00:00:00,Loja_Centro,101,761.38,Transação padrão - Vendas Bebida
2023-10-22 00:00:00,Loja_Centro,200,1141.8,Transação padrão - CMV - Comida
2023-10-22 00:00:00,Loja_Centro,201,387.85,Transação padrão - CMV - Bebida
2023-10-22 00:00:00,Loja_Centro,201,192.43,Transação padrão - CMV - Bebida
2023-10-22 00:00:00,Loja_Centro,300,942.93,Transação padrão - Salários
2023-10-22 00:00:00,Loja_Centro,300,1182.58,Transação padrão - Salários
2023-10-22 00:00:00,Loja_Centro,301,850.51,Transação padrão - Horas Extras
2023-10-22 00:00:00,Loja_Centro,400,679.08,Transação padrão - Marketing e Publicidade
2023-10-22 00:00:00,Loja_Centro,400,1017.87,Transação padrão - Marketing e Publicidade
2023-10-22 00:00:00,Loja_Centro,401,284.16,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-22 00:00:00,Loja_Centro,401,391.49,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-23 00:00:00,Loja_Centro,100,945.8,Transação padrão - Vendas Comida
2023-10-23 00:00:00,Loja_Centro,100,211.95,Transação padrão - Vendas Comida
2023-10-23 00:00:00,Loja_Centro,100,792.65,Transação padrão - Vendas Comida
2023-10-23 00:00:00,Loja_Centro,101,900.67,Transação padrão - Vendas Bebida
2023-10-23 00:00:00,Loja_Centro,101,585.72,Transação padrão - Vendas Bebida
2023-10-23 00:00:00,Loja_Centro,101,398.51,Transação padrão - Vendas Bebida
2023-10-23 00:00:00,Loja_Centro,200,950.39,
2023-10-23 00:00:00,Loja_Centro,200,810.46,Transação padrão - CMV - Comida
2023-10-23 00:00:00,Loja_Centro,201,1105.29,Transação padrão - CMV - Bebida
2023-10-23 00:00:00,Loja_Centro,300,441.94,Transação padrão - Salários
2023-10-23 00:00:00,Loja_Centro,301,138.04,Transação padrão - Horas Extras
2023-10-23 00:00:00,Loja_Centro,301,650.14,Transação padrão - Horas Extras
2023-10-23 00:00:00,Loja_Centro,301,952.9,Transação padrão - Horas Extras
2023-10-23 00:00:00,Loja_Centro,400,1185.2,Transação padrão - Marketing e Publicidade
2023-10-23 00:00:00,Loja_Centro,400,857.18,Transação padrão - Marketing e Publicidade
2023-10-23 00:00:00,Loja_Centro,401,844.64,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-24 00:00:00,Loja_Centro,100,175.64,Transação padrão - Vendas Comida
2023-10-24 00:00:00,Loja_Centro,101,919.84,Transação padrão - Vendas Bebida
2023-10-24 00:00:00,Loja_Centro,101,173.1,Transação padrão - Vendas Bebida
2023-10-24 00:00:00,Loja_Centro,200,774.33,Transação padrão - CMV - Comida
2023-10-24 00:00:00,Loja_Centro,200,157.9,Transação padrão - CMV - Comida
2023-10-24 00:00:00,Loja_Centro,201,714.28,Transação padrão - CMV - Bebida
2023-10-24 00:00:00,Loja_Centro,300,955.2,Transação padrão - Salários
2023-10-24 00:00:00,Loja_Centro,300,147.8,Transação padrão - Salários
2023-10-24 00:00:00,Loja_Centro,301,631.54,Transação padrão - Horas Extras
2023-10-24 00:00:00,Loja_Centro,301,1118.19,Transação padrão - Horas Extras
2023-10-24 00:00:00,Loja_Centro,400,866.9,Transação padrão - Marketing e Publicidade
2023-10-24 00:00:00,Loja_Centro,400,730.79,Transação padrão - Marketing e Publicidade
2023-10-24 00:00:00,Loja_Centro,400,1144.52,Transação padrão - Marketing e Publicidade
2023-10-24 00:00:00,Loja_Centro,401,508.94,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-24 00:00:00,Loja_Centro,401,464.25,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-24 00:00:00,Loja_Centro,401,722.94,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-25 00:00:00,Loja_Centro,100,475.43,Transação padrão - Vendas Comida
2023-10-25 00:00:00,Loja_Centro,100,927.49,Transação padrão - Vendas Comida
2023-10-25 00:00:00,Loja_Centro,101,1141.19,Transação padrão - Vendas Bebida
2023-10-25 00:00:00,Loja_Centro,101,910.09,Transação padrão - Vendas Bebida
2023-10-25 00:00:00,Loja_Centro,200,697.56,Transação padrão - CMV - Comida
2023-10-25 00:00:00,Loja_Centro,201,573.22,Transação padrão - CMV - Bebida
2023-10-25 00:00:00,Loja_Centro,300,356.1,Transação padrão - Salários
2023-10-25 00:00:00,Loja_Centro,300,892.06,Transação padrão - Salários
2023-10-25 00:00:00,Loja_Centro,301,1093.16,Transação padrão - Horas Extras
2023-10-25 00:00:00,Loja_Centro,301,535.07,Transação padrão - Horas Extras
2023-10-25 00:00:00,Loja_Centro,400,904.32,Transação padrão - Marketing e Publicidade
2023-10-25 00:00:00,Loja_Centro,400,120.1,Transação padrão - Marketing e Publicidade
2023-10-25 00:00:00,Loja_Centro,400,903.21,Transação padrão - Marketing e Publicidade
2023-10-25 00:00:00,Loja_Centro,401,1102.7,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-25 00:00:00,Loja_Centro,401,944.48,
2023-10-25 00:00:00,Loja_Centro,401,999.73,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-26 00:00:00,Loja_Centro,100,1059.77,Transação padrão - Vendas Comida
2023-10-26 00:00:00,Loja_Centro,100,1126.52,Transação padrão - Vendas Comida
2023-10-26 00:00:00,Loja_Centro,100,359.96,Transação padrão - Vendas Comida
2023-10-26 00:00:00,Loja_Centro,101,1189.6,Transação padrão - Vendas Bebida
2023-10-26 00:00:00,Loja_Centro,101,287.28,Transação padrão - Vendas Bebida
2023-10-26 00:00:00,Loja_Centro,200,248.52,Transação padrão - CMV - Comida
2023-10-26 00:00:00,Loja_Centro,200,207.11,Transação padrão - CMV - Comida
2023-10-26 00:00:00,Loja_Centro,201,642.75,
2023-10-26 00:00:00,Loja_Centro,201,1139.46,Transação padrão - CMV - Bebida
2023-10-26 00:00:00,Loja_Centro,201,512.0,Transação padrão - CMV - Bebida
2023-10-26 00:00:00,Loja_Centro,300,256.23,Transação padrão - Salários
2023-10-26 00:00:00,Loja_Centro,300,718.16,Transação padrão - Salários
2023-10-26 00:00:00,Loja_Centro,301,1062.96,Transação padrão - Horas Extras
2023-10-26 00:00:00,Loja_Centro,301,488.53,Transação padrão - Horas Extras
2023-10-26 00:00:00,Loja_Centro,301,380.14,Transação padrão - Horas Extras
2023-10-26 00:00:00,Loja_Centro,400,1174.54,Transação padrão - Marketing e Publicidade
2023-10-26 00:00:00,Loja_Centro,400,339.82,Transação padrão - Marketing e Publicidade
2023-10-26 00:00:00,Loja_Centro,400,1059.48,Transação padrão - Marketing e Publicidade
2023-10-26 00:00:00,Loja_Centro,401,1028.98,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-26 00:00:00,Loja_Centro,401,621.44,
2023-10-27 00:00:00,Loja_Centro,100,264.74,Transação padrão - Vendas Comida
2023-10-27 00:00:00,Loja_Centro,101,956.31,Transação padrão - Vendas Bebida
2023-10-27 00:00:00,Loja_Centro,200,278.93,Transação padrão - CMV - Comida
2023-10-27 00:00:00,Loja_Centro,200,389.51,Transação padrão - CMV - Comida
2023-10-27 00:00:00,Loja_Centro,200,796.87,
2023-10-27 00:00:00,Loja_Centro,201,278.05,Transação padrão - CMV - Bebida
2023-10-27 00:00:00,Loja_Centro,201,411.76,Transação padrão - CMV - Bebida
2023-10-27 00:00:00,Loja_Centro,300,751.34,Transação padrão - Salários
2023-10-27 00:00:00,Loja_Centro,301,540.24,Transação padrão - Horas Extras
2023-10-27 00:00:00,Loja_Centro,400,107.51,Transação padrão - Marketing e Publicidade
2023-10-27 00:00:00,Loja_Centro,400,421.19,Transação padrão - Marketing e Publicidade
2023-10-27 00:00:00,Loja_Centro,400,781.29,Transação padrão - Marketing e Publicidade
2023-10-27 00:00:00,Loja_Centro,401,465.14,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-27 00:00:00,Loja_Centro,401,976.09,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-28 00:00:00,Loja_Centro,100,780.91,Transação padrão - Vendas Comida
2023-10-28 00:00:00,Loja_Centro,100,555.87,Transação padrão - Vendas Comida
2023-10-28 00:00:00,Loja_Centro,101,196.45,Transação padrão - Vendas Bebida
2023-10-28 00:00:00,Loja_Centro,101,282.33,Transação padrão - Vendas Bebida
2023-10-28 00:00:00,Loja_Centro,101,527.76,Transação padrão - Vendas Bebida
2023-10-28 00:00:00,Loja_Centro,200,648.0,Transação padrão - CMV - Comida
2023-10-28 00:00:00,Loja_Centro,201,240.21,Transação padrão - CMV - Bebida
2023-10-28 00:00:00,Loja_Centro,201,538.02,Transação padrão - CMV - Bebida
2023-10-28 00:00:00,Loja_Centro,300,191.28,Transação padrão - Salários
2023-10-28 00:00:00,Loja_Centro,301,208.8,Transação padrão - Horas Extras
2023-10-28 00:00:00,Loja_Centro,301,924.62,Transação padrão - Horas Extras
2023-10-28 00:00:00,Loja_Centro,400,1128.05,Transação padrão - Marketing e Publicidade
2023-10-28 00:00:00,Loja_Centro,400,657.32,Transação padrão - Marketing e Publicidade
2023-10-28 00:00:00,Loja_Centro,400,762.73,Transação padrão - Marketing e Publicidade
2023-10-28 00:00:00,Loja_Centro,401,507.13,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-28 00:00:00,Loja_Centro,401,693.09,
2023-10-28 00:00:00,Loja_Centro,401,820.44,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-29 00:00:00,Loja_Centro,100,359.24,Transação padrão - Vendas Comida
2023-10-29 00:00:00,Loja_Centro,100,645.66,Transação padrão - Vendas Comida
2023-10-29 00:00:00,Loja_Centro,100,405.5,Transação padrão - Vendas Comida
2023-10-29 00:00:00,Loja_Centro,101,996.01,Transação padrão - Vendas Bebida
2023-10-29 00:00:00,Loja_Centro,101,-723.57,Transação padrão - Vendas Bebida
2023-10-29 00:00:00,Loja_Centro,200,304.36,Transação padrão - CMV - Comida
2023-10-29 00:00:00,Loja_Centro,201,1092.58,Transação padrão - CMV - Bebida
2023-10-29 00:00:00,Loja_Centro,201,1095.54,Transação padrão - CMV - Bebida
2023-10-29 00:00:00,Loja_Centro,201,67.4,Transação padrão - CMV - Bebida
2023-10-29 00:00:00,Loja_Centro,300,273.12,Transação padrão - Salários
2023-10-29 00:00:00,Loja_Centro,301,642.23,Transação padrão - Horas Extras
2023-10-29 00:00:00,Loja_Centro,400,501.42,Transação padrão - Marketing e Publicidade
2023-10-29 00:00:00,Loja_Centro,400,117.85,Transação padrão - Marketing e Publicidade
2023-10-29 00:00:00,Loja_Centro,400,703.49,Transação padrão - Marketing e Publicidade
2023-10-29 00:00:00,Loja_Centro,401,1074.69,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-30 00:00:00,Loja_Centro,100,712.43,Transação padrão - Vendas Comida
2023-10-30 00:00:00,Loja_Centro,100,1082.09,Transação padrão - Vendas Comida
2023-10-30 00:00:00,Loja_Centro,100,723.94,Transação padrão - Vendas Comida
2023-10-30 00:00:00,Loja_Centro,101,448.47,
2023-10-30 00:00:00,Loja_Centro,101,548.21,Transação padrão - Vendas Bebida
2023-10-30 00:00:00,Loja_Centro,200,735.1,Transação padrão - CMV - Comida
2023-10-30 00:00:00,Loja_Centro,200,586.27,Transação padrão - CMV - Comida
2023-10-30 00:00:00,Loja_Centro,200,538.67,Transação padrão - CMV - Comida
2023-10-30 00:00:00,Loja_Centro,201,599.59,Transação padrão - CMV - Bebida
2023-10-30 00:00:00,Loja_Centro,201,914.07,Transação padrão - CMV - Bebida
2023-10-30 00:00:00,Loja_Centro,201,435.73,Transação padrão - CMV - Bebida
2023-10-30 00:00:00,Loja_Centro,300,573.45,Transação padrão - Salários
2023-10-30 00:00:00,Loja_Centro,300,692.56,Transação padrão - Salários
2023-10-30 00:00:00,Loja_Centro,300,176.25,Transação padrão - Salários
2023-10-30 00:00:00,Loja_Centro,301,380.86,Transação padrão - Horas Extras
2023-10-30 00:00:00,Loja_Centro,301,1079.28,Transação padrão - Horas Extras
2023-10-30 00:00:00,Loja_Centro,301,241.98,Transação padrão - Horas Extras
2023-10-30 00:00:00,Loja_Centro,400,718.73,Transação padrão - Marketing e Publicidade
2023-10-30 00:00:00,Loja_Centro,401,777.28,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-30 00:00:00,Loja_Centro,401,1197.4,Transação padrão - Renda e Serviços (Água/Luz)
2023-10-31 00:00:00,Loja_Centro,100,929.83,Transação padrão - Vendas Comida
2023-10-31 00:00:00,Loja_Centro,100,455.26,Transação padrão - Vendas Comida
2023-10-31 00:00:00,Loja_Centro,100,529.8,Transação padrão - Vendas Comida
2023-10-31 00:00:00,Loja_Centro,101,168.84,Transação padrão - Vendas Bebida
2023-10-31 00:00:00,Loja_Centro,200,1009.42,Transação padrão - CMV - Comida
2023-10-31 00:00:00,Loja_Centro,201,1131.54,Transação padrão - CMV - Bebida
2023-10-31 00:00:00,Loja_Centro,300,437.95,Transação padrão - Salários
2023-10-31 00:00:00,Loja_Centro,300,51.1,Transação padrão - Salários
2023-10-31 00:00:00,Loja_Centro,300,773.76,Transação padrão - Salários
2023-10-31 00:00:00,Loja_Centro,301,993.3,Transação padrão - Horas Extras
2023-10-31 00:00:00,Loja_Centro,400,845.34,Transação padrão - Marketing e Publicidade
2023-10-31 00:00:00,Loja_Centro,400,121.62,Transação padrão - Marketing e Publicidade
2023-10-31 00:00:00,Loja_Centro,400,158.72,Transação padrão - Marketing e Publicidade
2023-10-31 00:00:00,Loja_Centro,401,147.0,Transação padrão - Renda e Serviços (Água/Luz)
2023-11-01 00:00:00,Loja_Centro,100,90.87,Transação padrão - Vendas Comida
2023-11-01 00:00:00,Loja_Centro,100,1199.23,Transação padrão - Vendas Comida
2023-11-01 00:00:00,Loja_Centro,101,616.01,Transação padrão - Vendas Bebida
2023-11-01 00:00:00,Loja_Centro,101,656.17,Transação padrão - Vendas Bebida
2023-11-01 00:00:00,Loja_Centro,200,68.39,Transação padrão - CMV - Comida
2023-11-01 00:00:00,Loja_Centro,200,443.13,Transação padrão - CMV - Comida
2023-11-01 00:00:00,Loja_Centro,201,444.38,Transação padrão - CMV - Bebida
2023-11-01 00:00:00,Loja_Centro,201,185.84,Transação padrão - CMV - Bebida
2023-11-01 00:00:00,Loja_Centro,201,135.94,Transação padrão - CMV - Bebida
2023-11-01 00:00:00,Loja_Centro,300,142.15,Transação padrão - Salários
2023-11-01 00:00:00,Loja_Centro,300,372.24,Transação padrão - Salários
2023-11-01 00:00:00,Loja_Centro,300,867.27,Transação padrão - Salários
2023-11-01 00:00:00,Loja_Centro,301,1090.74,Transação padrão - Horas Extras
2023-11-01 00:00:00,Loja_Centro,400,556.92,Transação padrão - Marketing e Publicidade
2023-11-01 00:00:00,Loja_Centro,401,515.9,Transação padrão - Renda e Serviços (Água/Luz)
2023-11-01 00:00:00,Loja_Centro,401,1037.14,Transação padrão - Renda e Serviços (Água/Luz)
2023-11-01 00:00:00,Loja_Centro,401,919.64,Transação padrão - Renda e Serviços (Água/Luz)
2023-11-02 00:00:00,Loja_Centro,100,689.36,Transação padrão - Vendas Comida
2023-11-02 00:00:00,Loja_Centro,100,543.61,Transação padrão - Vendas Comida
2023-11-02 00:00:00,Loja_Centro,101,638.56,Transação padrão - Vendas Bebida
2023-11-02 00:00:00,Loja_Centro,101,781.39,Transação padrão - Vendas Bebida
2023-11-02 00:00:00,Loja_Centro,101,120.83,Transação padrão - Vendas Bebida
2023-11-02 00:00:00,Loja_Centro,200,65.75,Transação padrão - CMV - Comida
2023-11-02 00:00:00,Loja_Centro,200,228.65,Transação padrão - CMV - Comida
2023-11-02 00:00:00,Loja_Centro,201,603.45,Transação padrão - CMV - Bebida
2023-11-02 00:00:00,Loja_Centro,201,741.91,Transação padrão - CMV - Bebida
2023-11-02 00:00:00,Loja_Centro,201,672.52,Transação padrão - CMV - Bebida
2023-11-02 00:00:00,Loja_Centro,300,439.21,Transação padrão - Salários
2023-11-02 00:00:00,Loja_Centro,301,442.92,Transação padrão - Horas Extras
2023-11-02 00:00:00,Loja_Centro,400,172.73,Transação padrão - Marketing e Publicidade
2023-11-02 00:00:00,Loja_Centro,401,879.84,Transação padrão - Renda e Serviços (Água/Luz)
2023-11-02 00:00:00,Loja_Centro,401,543.34,Transação padrão - Renda e Serviços (Água/Luz)
2023-11-02 00:00:00,Loja_Centro,401,988.29,Transação padrão - Renda e Serviços (Água/Luz)
2023-11-03 00:00:00,Loja_Centro,100,233.87,Transação padrão - Vendas Comida
2023-11-03 00:00:00,Loja_Centro,101,975.49,Transação padrão - Vendas Bebida
2023-11-03 00:00:00,Loja_Centro,200,894.9,Transação padrão - CMV - Comida
2023-11-03 00:00:00,Loja_Centro,200,877.35,Transação padrão - CMV - Comida
2023-11-03 00:00:00,Loja_Centro,200,745.6,Transação padrão - CMV - Comida
2023-11-03 00:00:00,Loja_Centro,201,928.27,Transação padrão - CMV - Bebida
2023-11-03 00:00:00,Loja_Centro,201,53.08,Transação padrão - CMV - Bebida
2023-11-03 00:00:00,Loja_Centro,201,465.99,Transação padrão - CMV - Bebida
2023-11-03 00:00:00,Loja_Centro,300,493.43,Transação padrão - Salários
2023-11-03 00:00:00,Loja_Centro,301,1020.4,Transação padrão - Horas Extras
2023-11-03 00:00:00,Loja_Centro,301,402.81,Transação padrão - Horas Extras
2023-11-03 00:00:00,Loja_Centro,400,986.21,Transação padrão - Marketing e Publicidade
2023-11-03 00:00:00,Loja_Centro,400,1057.76,Transação padrão - Marketing e Publicidade
2023-11-03 00:00:00,Loja_Centro,400,723.88,
2023-11-03 00:00:00,Loja_Centro,401,894.34,Transação padrão - Renda e Serviços (Água/Luz)
2023-11-03 00:00:00,Loja_Centro,401,702.6,Transação padrão - Renda e Serviços (Água/Luz)
2023-11-04 00:00:00,Loja_Centro,100,546.71,Transação padrão - Vendas Comida
2023-11-04 00:00:00,Loja_Centro,101,1076.83,Transação padrão - Vendas Bebida
2023-11-04 00:00:00,Loja_Centro,101,468.49,Transação padrão - Vendas Bebida
2023-11-04 00:00:00,Loja_Centro,200,152.65,Transação padrão - CMV - Comida
2023-11-04 00:00:00,Loja_Centro,200,143.42,Transação padrão - CMV - Comida
2023-11-04 00:00:00,Loja_Centro,200,102.65,Transação padrão - CMV - Comida
2023-11-04 00:00:00,Loja_Centro,201,512.93,Transação padrão - CMV - Bebida
2023-11-04 00:00:00,Loja_Centro,300,734.46,Transação padrão - Salários
2023-11-04 00:00:00,Loja_Centro,301,652.1,Transação padrão - Horas Extras
2023-11-04 00:00:00,Loja_Centro,301,1103.08,Transação padrão - Horas Extras
2023-11-04 00:00:00,Loja_Centro,301,1188.28,Transação padrão - Horas Extras
2023-11-04 00:00:00,Loja_Centro,400,451.19,Transação padrão - Marketing e Publicidade
2023-11-04 00:00:00,Loja_Centro,401,296.39,
2023-11-04 00:00:00,Loja_Centro,401,242.42,Transação padrão - Renda e Serviços (Água/Luz)
2023-11-05 00:00:00,Loja_Centro,100,388.56,Transação padrão - Vendas Comida
2023-11-05 00:00:00,Loja_Centro,101,690.07,Transação padrão - Vendas Bebida
2023-11-05 00:00:00,Loja_Centro,200,1103.34,Transação padrão - CMV - Comida
2023-11-05 00:00:00,Loja_Centro,200,391.68,Transação padrão - CMV - Comida
2023-11-05 00:00:00,Loja_Centro,200,394.02,Transação padrão - CMV - Comida
2023-11-05 00:00:00,Loja_Centro,201,282.48,Transação padrão - CMV - Bebida
2023-11-05 00:00:00,Loja_Centro,201,378.17,Transação padrão - CMV - Bebida
2023-11-05 00:00:00,Loja_Centro,300,490.98,Transação padrão - Salários
2023-11-05 00:00:00,Loja_Centro,300,360.06,
2023-11-05 00:00:00,Loja_Centro,300,744.52,Transação padrão - Salários
2023-11-05 00:00:00,Loja_Centro,301,588.31,Transação padrão - Horas Extras
2023-11-05 00:00:00,Loja_Centro,301,1044.54,Transação padrão - Horas Extras
2023-11-05 00:00:00,Loja_Centro,301,338.43,Transação padrão - Horas Extras
2023-11-05 00:00:00,Loja_Centro,400,810.41,Transação padrão - Marketing e Publicidade
2023-11-05 00:00:00,Loja_Centro,400,439.84,Transação padrão - Marketing e Publicidade
2023-11-05 00:00:00,Loja_Centro,400,906.87,Transação padrão - Marketing e Publicidade
2023-11-05 00:00:00,Loja_Centro,401,736.09,Transação padrão - Renda e Serviços (Água/Luz)
2023-11-06 00:00:00,Loja_Centro,100,970.58,Transação padrão - Vendas Comida
